event_id,customer_id,brand_id,event_time,event_type,event_properties
2679,C0153,brand_a,5/6/2023 14:00,complete_onboarding,
2680,C0153,brand_a,9/25/2025 19:00,session,
2681,C0153,brand_a,1/1/2024 19:00,session,
2682,C0153,brand_a,8/21/2025 14:00,session,
2683,C0153,brand_a,5/20/2023 13:00,session,
2684,C0153,brand_a,8/25/2025 17:00,session,
2685,C0153,brand_a,6/26/2025 16:00,session,
2686,C0153,brand_a,7/11/2024 8:00,session,
2687,C0153,brand_a,11/29/2024 20:00,session,
2688,C0153,brand_a,4/27/2024 13:00,session,
2689,C0153,brand_a,3/22/2025 13:00,purchase,
2690,C0153,brand_a,3/24/2025 13:00,delivery,delay_days=2
2691,C0153,brand_a,5/6/2023 7:00,email_sent,campaign=welcome
2692,C0153,brand_a,5/8/2023 6:00,email_opened,campaign=welcome
2693,C0154,brand_a,6/27/2025 18:00,signup,
2694,C0154,brand_a,6/29/2025 7:00,view_onboarding_step,step=1
2695,C0154,brand_a,6/30/2025 14:00,view_onboarding_step,step=2
2696,C0154,brand_a,6/30/2025 1:00,view_onboarding_step,step=3
2697,C0154,brand_a,6/30/2025 10:00,view_onboarding_step,step=4
2698,C0154,brand_a,6/29/2025 11:00,complete_onboarding,
2699,C0154,brand_a,10/11/2025 18:00,session,
2700,C0154,brand_a,9/2/2025 9:00,session,
2701,C0154,brand_a,7/4/2025 16:00,purchase,
2702,C0154,brand_a,7/5/2025 16:00,delivery,delay_days=1
2703,C0154,brand_a,8/17/2025 17:00,purchase,
2704,C0154,brand_a,8/17/2025 17:00,delivery,delay_days=0
2705,C0154,brand_a,8/23/2025 14:00,purchase,
2706,C0154,brand_a,8/26/2025 14:00,delivery,delay_days=3
2707,C0154,brand_a,8/31/2025 10:00,purchase,
2708,C0154,brand_a,9/4/2025 10:00,delivery,delay_days=4
2709,C0154,brand_a,10/3/2025 16:00,purchase,
2710,C0154,brand_a,10/6/2025 16:00,delivery,delay_days=3
2711,C0154,brand_a,10/21/2025 17:00,purchase,
2712,C0154,brand_a,10/25/2025 17:00,delivery,delay_days=4
2713,C0154,brand_a,6/28/2025 4:00,email_sent,campaign=welcome
2714,C0154,brand_a,6/29/2025 18:00,email_opened,campaign=welcome
2715,C0155,brand_b,7/26/2024 15:00,signup,
2716,C0155,brand_b,7/29/2024 11:00,view_onboarding_step,step=1
2717,C0155,brand_b,7/27/2024 17:00,view_onboarding_step,step=2
2718,C0155,brand_b,7/29/2024 12:00,view_onboarding_step,step=3
2719,C0155,brand_b,7/27/2024 17:00,complete_onboarding,
2720,C0155,brand_b,10/22/2024 18:00,session,
2721,C0155,brand_b,8/3/2024 9:00,purchase,
2722,C0155,brand_b,8/6/2024 9:00,delivery,delay_days=3
2723,C0155,brand_b,8/12/2024 16:00,purchase,
2724,C0155,brand_b,8/15/2024 16:00,delivery,delay_days=3
2725,C0155,brand_b,8/24/2024 17:00,purchase,
2726,C0155,brand_b,8/25/2024 17:00,delivery,delay_days=1
2727,C0155,brand_b,8/29/2024 9:00,purchase,
2728,C0155,brand_b,8/31/2024 9:00,delivery,delay_days=2
2729,C0155,brand_b,10/3/2024 19:00,purchase,
2730,C0155,brand_b,10/9/2024 19:00,delivery,delay_days=6
2731,C0155,brand_b,11/4/2024 16:00,purchase,
2732,C0155,brand_b,11/9/2024 16:00,delivery,delay_days=5
2733,C0155,brand_b,11/30/2024 20:00,purchase,
2734,C0155,brand_b,12/5/2024 20:00,delivery,delay_days=5
2735,C0155,brand_b,7/26/2024 20:00,email_sent,campaign=welcome
2736,C0155,brand_b,10/25/2025 11:00,email_sent,campaign=winback_20pct
2737,C0155,brand_b,10/28/2025 10:00,email_opened,campaign=winback_20pct
2738,C0156,brand_a,1/27/2024 9:00,signup,
2739,C0156,brand_a,1/28/2024 13:00,view_onboarding_step,step=1
2740,C0156,brand_a,1/28/2024 15:00,view_onboarding_step,step=2
2741,C0156,brand_a,1/27/2024 21:00,view_onboarding_step,step=3
2742,C0156,brand_a,1/30/2024 2:00,view_onboarding_step,step=4
2743,C0156,brand_a,1/28/2024 5:00,complete_onboarding,
2744,C0156,brand_a,4/22/2025 15:00,session,
2745,C0156,brand_a,4/6/2024 18:00,purchase,
2746,C0156,brand_a,4/9/2024 18:00,delivery,delay_days=3
2747,C0156,brand_a,10/13/2024 18:00,purchase,
2748,C0156,brand_a,10/16/2024 18:00,delivery,delay_days=3
2749,C0156,brand_a,10/20/2024 16:00,purchase,
2750,C0156,brand_a,10/22/2024 16:00,delivery,delay_days=2
2751,C0156,brand_a,1/27/2024 16:00,email_sent,campaign=welcome
2752,C0156,brand_a,1/27/2024 21:00,email_opened,campaign=welcome
2753,C0157,brand_b,7/20/2023 9:00,signup,
2754,C0157,brand_b,7/21/2023 23:00,view_onboarding_step,step=1
2755,C0157,brand_b,7/23/2023 1:00,view_onboarding_step,step=2
2756,C0157,brand_b,7/22/2023 22:00,view_onboarding_step,step=3
2757,C0157,brand_b,7/22/2023 1:00,complete_onboarding,
2758,C0157,brand_b,6/2/2025 9:00,session,
2759,C0157,brand_b,11/19/2023 19:00,session,
2760,C0157,brand_b,3/10/2024 18:00,session,
2761,C0157,brand_b,10/21/2025 20:00,session,
2762,C0157,brand_b,2/1/2024 11:00,session,
2763,C0157,brand_b,2/28/2024 9:00,session,
2764,C0157,brand_b,2/15/2024 14:00,purchase,
2765,C0157,brand_b,2/17/2024 14:00,delivery,delay_days=2
2766,C0157,brand_b,11/18/2024 15:00,purchase,
2767,C0157,brand_b,11/23/2024 15:00,delivery,delay_days=5
2768,C0157,brand_b,4/15/2025 11:00,purchase,
2769,C0157,brand_b,4/15/2025 11:00,delivery,delay_days=0
2770,C0157,brand_b,7/20/2023 10:00,email_sent,campaign=welcome
2771,C0157,brand_b,7/22/2023 3:00,email_opened,campaign=welcome
2772,C0158,brand_c,6/15/2024 18:00,signup,
2773,C0158,brand_c,6/16/2024 14:00,view_onboarding_step,step=1
2774,C0158,brand_c,6/17/2024 22:00,view_onboarding_step,step=2
2775,C0158,brand_c,6/17/2024 10:00,view_onboarding_step,step=3
2776,C0158,brand_c,6/16/2024 22:00,view_onboarding_step,step=4
2777,C0158,brand_c,12/13/2024 18:00,session,
2778,C0158,brand_c,7/18/2025 21:00,session,
2779,C0158,brand_c,7/7/2024 8:00,session,
2780,C0158,brand_c,7/4/2025 8:00,session,
2781,C0158,brand_c,9/20/2025 17:00,session,
2782,C0158,brand_c,4/12/2025 14:00,session,
2783,C0158,brand_c,8/13/2024 20:00,purchase,
2784,C0158,brand_c,8/18/2024 20:00,delivery,delay_days=5
2785,C0158,brand_c,6/15/2024 21:00,email_sent,campaign=welcome
2786,C0158,brand_c,10/25/2025 20:00,email_sent,campaign=winback_20pct
2787,C0159,brand_b,8/16/2023 8:00,signup,
2788,C0159,brand_b,8/17/2023 5:00,view_onboarding_step,step=1
2789,C0159,brand_b,8/19/2023 19:00,complete_onboarding,
2790,C0159,brand_b,1/24/2025 22:00,session,
2791,C0159,brand_b,1/3/2025 19:00,session,
2792,C0159,brand_b,10/20/2023 13:00,session,
2793,C0159,brand_b,8/19/2025 20:00,session,
2794,C0159,brand_b,9/30/2023 14:00,purchase,
2795,C0159,brand_b,10/5/2023 14:00,delivery,delay_days=5
2796,C0159,brand_b,10/27/2023 10:00,purchase,
2797,C0159,brand_b,11/1/2023 10:00,delivery,delay_days=5
2798,C0159,brand_b,12/12/2023 14:00,purchase,
2799,C0159,brand_b,12/15/2023 14:00,delivery,delay_days=3
2800,C0159,brand_b,8/16/2023 15:00,email_sent,campaign=welcome
2801,C0159,brand_b,8/17/2023 17:00,email_opened,campaign=welcome
2802,C0159,brand_b,10/25/2025 12:00,email_sent,campaign=winback_20pct
2803,C0160,brand_a,1/17/2025 21:00,signup,
2804,C0160,brand_a,1/20/2025 18:00,view_onboarding_step,step=1
2805,C0160,brand_a,1/20/2025 15:00,view_onboarding_step,step=2
2806,C0160,brand_a,1/20/2025 4:00,view_onboarding_step,step=3
2807,C0160,brand_a,1/17/2025 23:00,view_onboarding_step,step=4
2808,C0160,brand_a,1/20/2025 5:00,complete_onboarding,
2809,C0160,brand_a,8/20/2025 12:00,session,
2810,C0160,brand_a,8/3/2025 17:00,session,
2811,C0160,brand_a,10/17/2025 7:00,session,
2812,C0160,brand_a,5/30/2025 9:00,session,
2813,C0160,brand_a,3/16/2025 10:00,session,
2814,C0160,brand_a,7/1/2025 18:00,session,
2815,C0160,brand_a,9/12/2025 15:00,session,
2816,C0160,brand_a,6/19/2025 9:00,session,
2817,C0160,brand_a,1/25/2025 12:00,purchase,
2818,C0160,brand_a,1/27/2025 12:00,delivery,delay_days=2
2819,C0160,brand_a,2/16/2025 12:00,purchase,
2820,C0160,brand_a,2/18/2025 12:00,delivery,delay_days=2
2821,C0160,brand_a,3/13/2025 18:00,purchase,
2822,C0160,brand_a,3/15/2025 18:00,delivery,delay_days=2
2823,C0160,brand_a,5/5/2025 19:00,purchase,
2824,C0160,brand_a,5/6/2025 19:00,delivery,delay_days=1
2825,C0160,brand_a,6/29/2025 20:00,purchase,
2826,C0160,brand_a,7/2/2025 20:00,delivery,delay_days=3
2827,C0160,brand_a,1/18/2025 20:00,email_sent,campaign=welcome
2828,C0161,brand_a,7/22/2025 18:00,signup,
2829,C0161,brand_a,7/24/2025 16:00,view_onboarding_step,step=1
2830,C0161,brand_a,7/23/2025 10:00,complete_onboarding,
2831,C0161,brand_a,8/7/2025 21:00,session,
2832,C0161,brand_a,9/7/2025 12:00,purchase,
2833,C0161,brand_a,9/10/2025 12:00,delivery,delay_days=3
2834,C0161,brand_a,7/23/2025 16:00,email_sent,campaign=welcome
2835,C0161,brand_a,7/24/2025 5:00,email_opened,campaign=welcome
2836,C0162,brand_b,1/3/2023 17:00,signup,
2837,C0162,brand_b,1/5/2023 0:00,view_onboarding_step,step=1
2838,C0162,brand_b,1/4/2023 17:00,view_onboarding_step,step=2
2839,C0162,brand_b,1/6/2023 9:00,view_onboarding_step,step=3
2840,C0162,brand_b,1/6/2023 15:00,complete_onboarding,
2841,C0162,brand_b,5/24/2024 10:00,session,
2842,C0162,brand_b,1/30/2025 11:00,session,
2843,C0162,brand_b,9/20/2025 13:00,session,
2844,C0162,brand_b,10/3/2023 18:00,session,
2845,C0162,brand_b,9/16/2024 7:00,session,
2846,C0162,brand_b,9/28/2024 15:00,session,
2847,C0162,brand_b,4/2/2024 9:00,session,
2848,C0162,brand_b,2/12/2024 7:00,session,
2849,C0162,brand_b,12/18/2024 12:00,session,
2850,C0162,brand_b,5/29/2023 18:00,purchase,
2851,C0162,brand_b,5/31/2023 18:00,delivery,delay_days=2
2852,C0162,brand_b,8/7/2023 20:00,purchase,
2853,C0162,brand_b,8/11/2023 20:00,delivery,delay_days=4
2854,C0162,brand_b,4/15/2024 17:00,support_ticket_opened,issue=delivery
2855,C0162,brand_b,4/17/2024 19:00,support_ticket_closed,
2856,C0162,brand_b,1/4/2023 7:00,email_sent,campaign=welcome
2857,C0162,brand_b,10/25/2025 20:00,email_sent,campaign=winback_20pct
2858,C0163,brand_b,7/5/2025 19:00,signup,
2859,C0163,brand_b,7/8/2025 4:00,view_onboarding_step,step=1
2860,C0163,brand_b,7/7/2025 5:00,view_onboarding_step,step=2
2861,C0163,brand_b,7/8/2025 8:00,complete_onboarding,
2862,C0163,brand_b,7/11/2025 13:00,session,
2863,C0163,brand_b,8/9/2025 11:00,session,
2864,C0163,brand_b,9/30/2025 17:00,session,
2865,C0163,brand_b,9/23/2025 18:00,session,
2866,C0163,brand_b,7/30/2025 7:00,session,
2867,C0163,brand_b,7/5/2025 15:00,purchase,
2868,C0163,brand_b,7/10/2025 15:00,delivery,delay_days=5
2869,C0163,brand_b,7/8/2025 11:00,purchase,
2870,C0163,brand_b,7/8/2025 11:00,delivery,delay_days=0
2871,C0163,brand_b,7/6/2025 5:00,email_sent,campaign=welcome
2872,C0163,brand_b,7/6/2025 7:00,email_opened,campaign=welcome
2873,C0164,brand_a,3/27/2025 12:00,signup,
2874,C0164,brand_a,3/29/2025 16:00,view_onboarding_step,step=1
2875,C0164,brand_a,3/27/2025 21:00,view_onboarding_step,step=2
2876,C0164,brand_a,3/28/2025 4:00,view_onboarding_step,step=3
2877,C0164,brand_a,3/29/2025 7:00,view_onboarding_step,step=4
2878,C0164,brand_a,4/12/2025 10:00,session,
2879,C0164,brand_a,9/18/2025 17:00,session,
2880,C0164,brand_a,6/18/2025 11:00,session,
2881,C0164,brand_a,5/11/2025 9:00,session,
2882,C0164,brand_a,7/6/2025 14:00,session,
2883,C0164,brand_a,5/13/2025 21:00,session,
2884,C0164,brand_a,3/27/2025 12:00,purchase,
2885,C0164,brand_a,3/30/2025 12:00,delivery,delay_days=3
2886,C0164,brand_a,5/20/2025 9:00,purchase,
2887,C0164,brand_a,5/22/2025 9:00,delivery,delay_days=2
2888,C0164,brand_a,5/27/2025 12:00,purchase,
2889,C0164,brand_a,5/31/2025 12:00,delivery,delay_days=4
2890,C0164,brand_a,7/8/2025 10:00,purchase,
2891,C0164,brand_a,7/9/2025 10:00,delivery,delay_days=1
2892,C0164,brand_a,8/4/2025 18:00,purchase,
2893,C0164,brand_a,8/7/2025 18:00,delivery,delay_days=3
2894,C0164,brand_a,3/28/2025 8:00,email_sent,campaign=welcome
2895,C0165,brand_b,5/20/2024 20:00,signup,
2896,C0165,brand_b,5/22/2024 15:00,view_onboarding_step,step=1
2897,C0165,brand_b,5/22/2024 16:00,view_onboarding_step,step=2
2898,C0165,brand_b,5/22/2024 1:00,view_onboarding_step,step=3
2899,C0165,brand_b,5/22/2024 9:00,complete_onboarding,
2900,C0165,brand_b,8/17/2024 8:00,session,
2901,C0165,brand_b,8/16/2025 16:00,session,
2902,C0165,brand_b,10/23/2024 14:00,session,
2903,C0165,brand_b,7/13/2024 8:00,session,
2904,C0165,brand_b,1/6/2025 12:00,session,
2905,C0165,brand_b,10/13/2025 15:00,session,
2906,C0165,brand_b,12/3/2024 21:00,session,
2907,C0165,brand_b,8/18/2024 18:00,purchase,
2908,C0165,brand_b,8/19/2024 18:00,delivery,delay_days=1
2909,C0165,brand_b,5/21/2024 12:00,email_sent,campaign=welcome
2910,C0165,brand_b,5/22/2024 20:00,email_opened,campaign=welcome
2911,C0166,brand_c,2/28/2025 8:00,signup,
2912,C0166,brand_c,3/1/2025 10:00,view_onboarding_step,step=1
2913,C0166,brand_c,3/1/2025 18:00,view_onboarding_step,step=2
2914,C0166,brand_c,3/2/2025 7:00,view_onboarding_step,step=3
2915,C0166,brand_c,3/3/2025 19:00,complete_onboarding,
2916,C0166,brand_c,11/1/2025 20:00,session,
2917,C0166,brand_c,8/15/2025 21:00,session,
2918,C0166,brand_c,7/8/2025 17:00,session,
2919,C0166,brand_c,5/1/2025 9:00,session,
2920,C0166,brand_c,7/29/2025 15:00,session,
2921,C0166,brand_c,4/28/2025 16:00,session,
2922,C0166,brand_c,3/7/2025 13:00,purchase,
2923,C0166,brand_c,3/7/2025 13:00,delivery,delay_days=0
2924,C0166,brand_c,3/19/2025 12:00,purchase,
2925,C0166,brand_c,3/22/2025 12:00,delivery,delay_days=3
2926,C0166,brand_c,3/29/2025 15:00,purchase,
2927,C0166,brand_c,3/30/2025 15:00,delivery,delay_days=1
2928,C0166,brand_c,5/4/2025 14:00,purchase,
2929,C0166,brand_c,5/5/2025 14:00,delivery,delay_days=1
2930,C0166,brand_c,5/16/2025 10:00,purchase,
2931,C0166,brand_c,5/26/2025 10:00,delivery,delay_days=10
2932,C0166,brand_c,2/28/2025 22:00,email_sent,campaign=welcome
2933,C0167,brand_a,3/25/2023 10:00,signup,
2934,C0167,brand_a,3/25/2023 19:00,view_onboarding_step,step=1
2935,C0167,brand_a,3/26/2023 10:00,view_onboarding_step,step=2
2936,C0167,brand_a,3/25/2023 16:00,view_onboarding_step,step=3
2937,C0167,brand_a,3/28/2023 11:00,complete_onboarding,
2938,C0167,brand_a,6/23/2024 8:00,session,
2939,C0167,brand_a,10/11/2024 17:00,session,
2940,C0167,brand_a,7/31/2025 11:00,session,
2941,C0167,brand_a,8/16/2024 17:00,session,
2942,C0167,brand_a,4/5/2023 16:00,purchase,
2943,C0167,brand_a,4/8/2023 16:00,delivery,delay_days=3
2944,C0167,brand_a,4/6/2024 18:00,purchase,
2945,C0167,brand_a,4/10/2024 18:00,delivery,delay_days=4
2946,C0167,brand_a,3/25/2023 19:00,email_sent,campaign=welcome
2947,C0167,brand_a,3/26/2023 20:00,email_opened,campaign=welcome
2948,C0167,brand_a,10/25/2025 16:00,email_sent,campaign=winback_20pct
2949,C0168,brand_c,3/4/2024 9:00,signup,
2950,C0168,brand_c,3/5/2024 12:00,view_onboarding_step,step=1
2951,C0168,brand_c,3/4/2024 14:00,view_onboarding_step,step=2
2952,C0168,brand_c,3/6/2024 20:00,view_onboarding_step,step=3
2953,C0168,brand_c,3/6/2024 17:00,view_onboarding_step,step=4
2954,C0168,brand_c,12/8/2024 16:00,session,
2955,C0168,brand_c,1/1/2025 22:00,session,
2956,C0168,brand_c,3/21/2024 12:00,session,
2957,C0168,brand_c,12/6/2024 13:00,session,
2958,C0168,brand_c,1/28/2025 16:00,session,
2959,C0168,brand_c,3/5/2025 20:00,session,
2960,C0168,brand_c,3/28/2025 13:00,session,
2961,C0168,brand_c,6/3/2024 17:00,session,
2962,C0168,brand_c,3/21/2024 11:00,purchase,
2963,C0168,brand_c,3/28/2024 11:00,delivery,delay_days=7
2964,C0168,brand_c,6/12/2024 11:00,purchase,
2965,C0168,brand_c,6/19/2024 11:00,delivery,delay_days=7
2966,C0168,brand_c,3/5/2024 7:00,email_sent,campaign=welcome
2967,C0168,brand_c,10/25/2025 9:00,email_sent,campaign=winback_20pct
2968,C0168,brand_c,10/26/2025 19:00,email_opened,campaign=winback_20pct
2969,C0169,brand_b,1/3/2024 10:00,signup,
2970,C0169,brand_b,1/5/2024 19:00,view_onboarding_step,step=1
2971,C0169,brand_b,5/17/2025 8:00,session,
2972,C0169,brand_b,3/24/2024 9:00,purchase,
2973,C0169,brand_b,3/29/2024 9:00,delivery,delay_days=5
2974,C0169,brand_b,10/28/2024 19:00,purchase,
2975,C0169,brand_b,11/3/2024 19:00,delivery,delay_days=6
2976,C0169,brand_b,1/3/2024 11:00,email_sent,campaign=welcome
2977,C0169,brand_b,10/25/2025 20:00,email_sent,campaign=winback_20pct
2978,C0169,brand_b,10/26/2025 10:00,email_opened,campaign=winback_20pct
2979,C0169,brand_b,10/27/2025 11:00,email_clicked,campaign=winback_20pct
2980,C0170,brand_b,2/8/2025 17:00,signup,
2981,C0170,brand_b,2/11/2025 6:00,view_onboarding_step,step=1
2982,C0170,brand_b,2/10/2025 19:00,view_onboarding_step,step=2
2983,C0170,brand_b,3/12/2025 10:00,session,
2984,C0170,brand_b,8/11/2025 10:00,session,
2985,C0170,brand_b,9/25/2025 7:00,session,
2986,C0170,brand_b,9/13/2025 8:00,session,
2987,C0170,brand_b,4/12/2025 22:00,session,
2988,C0170,brand_b,4/10/2025 12:00,session,
2989,C0170,brand_b,7/18/2025 7:00,session,
2990,C0170,brand_b,2/20/2025 14:00,session,
2991,C0170,brand_b,6/11/2025 17:00,session,
2992,C0170,brand_b,2/18/2025 9:00,purchase,
2993,C0170,brand_b,2/23/2025 9:00,delivery,delay_days=5
2994,C0170,brand_b,2/20/2025 16:00,purchase,
2995,C0170,brand_b,2/23/2025 16:00,delivery,delay_days=3
2996,C0170,brand_b,3/4/2025 11:00,purchase,
2997,C0170,brand_b,3/9/2025 11:00,delivery,delay_days=5
2998,C0170,brand_b,3/15/2025 11:00,purchase,
2999,C0170,brand_b,3/17/2025 11:00,delivery,delay_days=2
3000,C0170,brand_b,4/9/2025 11:00,purchase,
3001,C0170,brand_b,4/13/2025 11:00,delivery,delay_days=4
3002,C0170,brand_b,4/26/2025 17:00,purchase,
3003,C0170,brand_b,4/27/2025 17:00,delivery,delay_days=1
3004,C0170,brand_b,2/9/2025 14:00,email_sent,campaign=welcome
3005,C0170,brand_b,2/10/2025 2:00,email_opened,campaign=welcome
3006,C0171,brand_b,8/1/2025 8:00,signup,
3007,C0171,brand_b,8/2/2025 22:00,view_onboarding_step,step=1
3008,C0171,brand_b,8/2/2025 8:00,complete_onboarding,
3009,C0171,brand_b,8/12/2025 10:00,session,
3010,C0171,brand_b,10/1/2025 7:00,session,
3011,C0171,brand_b,8/29/2025 16:00,session,
3012,C0171,brand_b,9/26/2025 18:00,session,
3013,C0171,brand_b,10/8/2025 13:00,session,
3014,C0171,brand_b,8/13/2025 14:00,purchase,
3015,C0171,brand_b,8/19/2025 14:00,delivery,delay_days=6
3016,C0171,brand_b,8/1/2025 20:00,email_sent,campaign=welcome
3017,C0171,brand_b,8/3/2025 6:00,email_opened,campaign=welcome
3018,C0172,brand_a,12/26/2023 17:00,signup,
3019,C0172,brand_a,12/28/2023 6:00,view_onboarding_step,step=1
3020,C0172,brand_a,12/29/2023 20:00,complete_onboarding,
3021,C0172,brand_a,9/24/2024 16:00,session,
3022,C0172,brand_a,3/11/2024 18:00,session,
3023,C0172,brand_a,8/8/2025 8:00,session,
3024,C0172,brand_a,12/12/2024 22:00,session,
3025,C0172,brand_a,8/23/2025 11:00,session,
3026,C0172,brand_a,9/4/2024 16:00,session,
3027,C0172,brand_a,2/6/2024 11:00,session,
3028,C0172,brand_a,3/17/2024 18:00,session,
3029,C0172,brand_a,9/2/2024 18:00,purchase,
3030,C0172,brand_a,9/3/2024 18:00,delivery,delay_days=1
3031,C0172,brand_a,1/11/2025 10:00,purchase,
3032,C0172,brand_a,1/13/2025 10:00,delivery,delay_days=2
3033,C0172,brand_a,4/28/2025 13:00,purchase,
3034,C0172,brand_a,4/29/2025 13:00,delivery,delay_days=1
3035,C0172,brand_a,12/26/2023 23:00,email_sent,campaign=welcome
3036,C0172,brand_a,12/27/2023 12:00,email_opened,campaign=welcome
3037,C0173,brand_c,3/5/2025 17:00,signup,
3038,C0173,brand_c,3/8/2025 16:00,view_onboarding_step,step=1
3039,C0173,brand_c,3/9/2025 15:00,complete_onboarding,
3040,C0173,brand_c,4/18/2025 16:00,session,
3041,C0173,brand_c,4/12/2025 20:00,session,
3042,C0173,brand_c,5/24/2025 11:00,session,
3043,C0173,brand_c,6/5/2025 14:00,session,
3044,C0173,brand_c,8/9/2025 16:00,session,
3045,C0173,brand_c,5/1/2025 15:00,session,
3046,C0173,brand_c,10/30/2025 16:00,session,
3047,C0173,brand_c,8/25/2025 14:00,session,
3048,C0173,brand_c,8/27/2025 12:00,session,
3049,C0173,brand_c,3/27/2025 13:00,purchase,
3050,C0173,brand_c,4/1/2025 13:00,delivery,delay_days=5
3051,C0173,brand_c,3/5/2025 23:00,email_sent,campaign=welcome
3052,C0173,brand_c,3/7/2025 20:00,email_opened,campaign=welcome
3053,C0173,brand_c,10/25/2025 15:00,email_sent,campaign=winback_20pct
3054,C0174,brand_c,6/7/2024 8:00,signup,
3055,C0174,brand_c,6/8/2024 6:00,view_onboarding_step,step=1
3056,C0174,brand_c,6/8/2024 4:00,view_onboarding_step,step=2
3057,C0174,brand_c,6/7/2024 15:00,complete_onboarding,
3058,C0174,brand_c,10/27/2024 13:00,session,
3059,C0174,brand_c,8/3/2024 22:00,session,
3060,C0174,brand_c,5/11/2025 10:00,session,
3061,C0174,brand_c,7/20/2024 15:00,session,
3062,C0174,brand_c,8/20/2024 11:00,session,
3063,C0174,brand_c,9/14/2024 16:00,session,
3064,C0174,brand_c,8/27/2025 11:00,session,
3065,C0174,brand_c,4/26/2025 15:00,session,
3066,C0174,brand_c,7/1/2024 17:00,purchase,
3067,C0174,brand_c,7/8/2024 17:00,delivery,delay_days=7
3068,C0174,brand_c,11/30/2024 17:00,purchase,
3069,C0174,brand_c,12/4/2024 17:00,delivery,delay_days=4
3070,C0174,brand_c,12/20/2024 12:00,purchase,
3071,C0174,brand_c,12/28/2024 12:00,delivery,delay_days=8
3072,C0174,brand_c,1/22/2025 10:00,purchase,
3073,C0174,brand_c,1/31/2025 10:00,delivery,delay_days=9
3074,C0174,brand_c,6/7/2024 12:00,email_sent,campaign=welcome
3075,C0174,brand_c,6/8/2024 11:00,email_opened,campaign=welcome
3076,C0174,brand_c,10/25/2025 16:00,email_sent,campaign=winback_20pct
3077,C0174,brand_c,10/25/2025 22:00,email_opened,campaign=winback_20pct
3078,C0175,brand_c,4/15/2024 20:00,signup,
3079,C0175,brand_c,4/18/2024 13:00,view_onboarding_step,step=1
3080,C0175,brand_c,4/16/2024 13:00,view_onboarding_step,step=2
3081,C0175,brand_c,9/23/2025 12:00,session,
3082,C0175,brand_c,10/9/2024 8:00,session,
3083,C0175,brand_c,9/20/2025 7:00,session,
3084,C0175,brand_c,8/28/2025 10:00,session,
3085,C0175,brand_c,8/3/2024 20:00,purchase,
3086,C0175,brand_c,8/13/2024 20:00,delivery,delay_days=10
3087,C0175,brand_c,4/15/2024 21:00,email_sent,campaign=welcome
3088,C0175,brand_c,10/25/2025 18:00,email_sent,campaign=winback_20pct
3089,C0175,brand_c,10/27/2025 19:00,email_opened,campaign=winback_20pct
3090,C0176,brand_a,11/2/2023 13:00,signup,
3091,C0176,brand_a,11/5/2023 11:00,view_onboarding_step,step=1
3092,C0176,brand_a,11/3/2023 21:00,complete_onboarding,
3093,C0176,brand_a,12/15/2023 7:00,session,
3094,C0176,brand_a,9/3/2024 15:00,session,
3095,C0176,brand_a,9/27/2025 12:00,session,
3096,C0176,brand_a,11/11/2024 10:00,session,
3097,C0176,brand_a,11/29/2023 18:00,purchase,
3098,C0176,brand_a,12/3/2023 18:00,delivery,delay_days=4
3099,C0176,brand_a,2/21/2024 14:00,purchase,
3100,C0176,brand_a,2/24/2024 14:00,delivery,delay_days=3
3101,C0176,brand_a,3/9/2024 9:00,purchase,
3102,C0176,brand_a,3/14/2024 9:00,delivery,delay_days=5
3103,C0176,brand_a,5/25/2024 10:00,purchase,
3104,C0176,brand_a,5/27/2024 10:00,delivery,delay_days=2
3105,C0176,brand_a,6/11/2024 19:00,purchase,
3106,C0176,brand_a,6/12/2024 19:00,delivery,delay_days=1
3107,C0176,brand_a,11/1/2024 9:00,purchase,
3108,C0176,brand_a,11/1/2024 9:00,delivery,delay_days=0
3109,C0176,brand_a,1/23/2025 11:00,purchase,
3110,C0176,brand_a,1/27/2025 11:00,delivery,delay_days=4
3111,C0176,brand_a,11/2/2023 15:00,email_sent,campaign=welcome
3112,C0176,brand_a,11/3/2023 5:00,email_opened,campaign=welcome
3113,C0176,brand_a,11/3/2023 8:00,email_clicked,campaign=welcome
3114,C0176,brand_a,10/25/2025 12:00,email_sent,campaign=winback_20pct
3115,C0176,brand_a,10/25/2025 14:00,email_opened,campaign=winback_20pct
3116,C0177,brand_a,8/20/2025 8:00,signup,
3117,C0177,brand_a,8/21/2025 0:00,view_onboarding_step,step=1
3118,C0177,brand_a,8/21/2025 11:00,view_onboarding_step,step=2
3119,C0177,brand_a,8/21/2025 3:00,view_onboarding_step,step=3
3120,C0177,brand_a,8/21/2025 16:00,complete_onboarding,
3121,C0177,brand_a,9/5/2025 18:00,session,
3122,C0177,brand_a,9/9/2025 16:00,session,
3123,C0177,brand_a,9/16/2025 19:00,session,
3124,C0177,brand_a,10/26/2025 8:00,session,
3125,C0177,brand_a,9/29/2025 7:00,session,
3126,C0177,brand_a,10/9/2025 13:00,session,
3127,C0177,brand_a,9/29/2025 18:00,session,
3128,C0177,brand_a,9/5/2025 21:00,session,
3129,C0177,brand_a,10/17/2025 15:00,session,
3130,C0177,brand_a,9/8/2025 17:00,purchase,
3131,C0177,brand_a,9/10/2025 17:00,delivery,delay_days=2
3132,C0177,brand_a,9/17/2025 13:00,purchase,
