brand_id,date,metric_name,value
brand_a,8/10/2025,avg_order_value,79.63
brand_a,8/10/2025,ltv_cac_ratio,3.39
brand_a,8/10/2025,return_rate,0.0875
brand_a,8/10/2025,discount_revenue_share,0.3087
brand_a,8/10/2025,active_users_30d,1052
brand_a,8/11/2025,churn_rate_30d,0.1238
brand_a,8/11/2025,avg_order_value,81.63
brand_a,8/11/2025,ltv_cac_ratio,3.406
brand_a,8/11/2025,return_rate,0.0899
brand_a,8/11/2025,discount_revenue_share,0.3322
brand_a,8/11/2025,active_users_30d,949
brand_a,8/12/2025,churn_rate_30d,0.121
brand_a,8/12/2025,avg_order_value,82.07
brand_a,8/12/2025,ltv_cac_ratio,3.299
brand_a,8/12/2025,return_rate,0.0803
brand_a,8/12/2025,discount_revenue_share,0.3079
brand_a,8/12/2025,active_users_30d,486
brand_a,8/13/2025,churn_rate_30d,0.1298
brand_a,8/13/2025,avg_order_value,81.11
brand_a,8/13/2025,ltv_cac_ratio,3.497
brand_a,8/13/2025,return_rate,0.083
brand_a,8/13/2025,discount_revenue_share,0.316
brand_a,8/13/2025,active_users_30d,1109
brand_a,8/14/2025,churn_rate_30d,0.1268
brand_a,8/14/2025,avg_order_value,83.98
brand_a,8/14/2025,ltv_cac_ratio,3.327
brand_a,8/14/2025,return_rate,0.0748
brand_a,8/14/2025,discount_revenue_share,0.3112
brand_a,8/14/2025,active_users_30d,1308
brand_a,8/15/2025,churn_rate_30d,0.1503
brand_a,8/15/2025,avg_order_value,79.64
brand_a,8/15/2025,ltv_cac_ratio,3.391
brand_a,8/15/2025,return_rate,0.0839
brand_a,8/15/2025,discount_revenue_share,0.3041
brand_a,8/15/2025,active_users_30d,635
brand_a,8/16/2025,churn_rate_30d,0.1446
brand_a,8/16/2025,avg_order_value,82.11
brand_a,8/16/2025,ltv_cac_ratio,3.485
brand_a,8/16/2025,return_rate,0.0823
brand_a,8/16/2025,discount_revenue_share,0.3087
brand_a,8/16/2025,active_users_30d,473
brand_a,8/17/2025,churn_rate_30d,0.1358
brand_a,8/17/2025,avg_order_value,84.46
brand_a,8/17/2025,ltv_cac_ratio,3.465
brand_a,8/17/2025,return_rate,0.0914
brand_a,8/17/2025,discount_revenue_share,0.3141
brand_a,8/17/2025,active_users_30d,501
brand_a,8/18/2025,churn_rate_30d,0.1197
brand_a,8/18/2025,avg_order_value,83.73
brand_a,8/18/2025,ltv_cac_ratio,3.267
brand_a,8/18/2025,return_rate,0.08
brand_a,8/18/2025,discount_revenue_share,0.336
brand_a,8/18/2025,active_users_30d,817
brand_a,8/19/2025,churn_rate_30d,0.1397
brand_a,8/19/2025,avg_order_value,77.87
brand_a,8/19/2025,ltv_cac_ratio,3.531
brand_a,8/19/2025,return_rate,0.0906
brand_a,8/19/2025,discount_revenue_share,0.3187
brand_a,8/19/2025,active_users_30d,1055
brand_a,8/20/2025,churn_rate_30d,0.1267
brand_a,8/20/2025,avg_order_value,81.31
brand_a,8/20/2025,ltv_cac_ratio,3.623
brand_a,8/20/2025,return_rate,0.0859
brand_a,8/20/2025,discount_revenue_share,0.3193
brand_a,8/20/2025,active_users_30d,706
brand_a,8/21/2025,churn_rate_30d,0.1333
brand_a,8/21/2025,avg_order_value,78.45
brand_a,8/21/2025,ltv_cac_ratio,3.494
brand_a,8/21/2025,return_rate,0.078
brand_a,8/21/2025,discount_revenue_share,0.3111
brand_a,8/21/2025,active_users_30d,1284
brand_a,8/22/2025,churn_rate_30d,0.1384
brand_a,8/22/2025,avg_order_value,82.78
brand_a,8/22/2025,ltv_cac_ratio,3.642
brand_a,8/22/2025,return_rate,0.093
brand_a,8/22/2025,discount_revenue_share,0.3078
brand_a,8/22/2025,active_users_30d,1182
brand_a,8/23/2025,churn_rate_30d,0.1364
brand_a,8/23/2025,avg_order_value,78.5
brand_a,8/23/2025,ltv_cac_ratio,3.476
brand_a,8/23/2025,return_rate,0.0805
brand_a,8/23/2025,discount_revenue_share,0.3089
brand_a,8/23/2025,active_users_30d,595
brand_a,8/24/2025,churn_rate_30d,0.1343
brand_a,8/24/2025,avg_order_value,80.16
brand_a,8/24/2025,ltv_cac_ratio,3.405
brand_a,8/24/2025,return_rate,0.0896
brand_a,8/24/2025,discount_revenue_share,0.3204
brand_a,8/24/2025,active_users_30d,635
brand_a,8/25/2025,churn_rate_30d,0.1347
brand_a,8/25/2025,avg_order_value,80.91
brand_a,8/25/2025,ltv_cac_ratio,3.42
brand_a,8/25/2025,return_rate,0.0923
brand_a,8/25/2025,discount_revenue_share,0.304
brand_a,8/25/2025,active_users_30d,1067
brand_a,8/26/2025,churn_rate_30d,0.1245
brand_a,8/26/2025,avg_order_value,79.21
brand_a,8/26/2025,ltv_cac_ratio,3.413
brand_a,8/26/2025,return_rate,0.0863
brand_a,8/26/2025,discount_revenue_share,0.3277
brand_a,8/26/2025,active_users_30d,1257
brand_a,8/27/2025,churn_rate_30d,0.1177
brand_a,8/27/2025,avg_order_value,80.95
brand_a,8/27/2025,ltv_cac_ratio,3.411
brand_a,8/27/2025,return_rate,0.084
brand_a,8/27/2025,discount_revenue_share,0.3299
brand_a,8/27/2025,active_users_30d,985
brand_a,8/28/2025,churn_rate_30d,0.133
brand_a,8/28/2025,avg_order_value,81.69
brand_a,8/28/2025,ltv_cac_ratio,3.402
brand_a,8/28/2025,return_rate,0.0761
brand_a,8/28/2025,discount_revenue_share,0.3267
brand_a,8/28/2025,active_users_30d,1373
brand_a,8/29/2025,churn_rate_30d,0.1213
brand_a,8/29/2025,avg_order_value,79.97
brand_a,8/29/2025,ltv_cac_ratio,3.411
brand_a,8/29/2025,return_rate,0.0887
brand_a,8/29/2025,discount_revenue_share,0.3149
brand_a,8/29/2025,active_users_30d,405
brand_a,8/30/2025,churn_rate_30d,0.1487
brand_a,8/30/2025,avg_order_value,81.61
brand_a,8/30/2025,ltv_cac_ratio,3.389
brand_a,8/30/2025,return_rate,0.0893
brand_a,8/30/2025,discount_revenue_share,0.3044
brand_a,8/30/2025,active_users_30d,1102
brand_a,8/31/2025,churn_rate_30d,0.125
brand_a,8/31/2025,avg_order_value,82.64
brand_a,8/31/2025,ltv_cac_ratio,3.437
brand_a,8/31/2025,return_rate,0.0805
brand_a,8/31/2025,discount_revenue_share,0.331
brand_a,8/31/2025,active_users_30d,907
brand_a,9/1/2025,churn_rate_30d,0.1424
brand_a,9/1/2025,avg_order_value,85.14
brand_a,9/1/2025,ltv_cac_ratio,3.554
brand_a,9/1/2025,return_rate,0.0902
brand_a,9/1/2025,discount_revenue_share,0.3351
brand_a,9/1/2025,active_users_30d,1026
brand_a,9/2/2025,churn_rate_30d,0.1218
brand_a,9/2/2025,avg_order_value,79.37
brand_a,9/2/2025,ltv_cac_ratio,3.584
brand_a,9/2/2025,return_rate,0.094
brand_a,9/2/2025,discount_revenue_share,0.3124
brand_a,9/2/2025,active_users_30d,924
brand_a,9/3/2025,churn_rate_30d,0.1451
brand_a,9/3/2025,avg_order_value,83.56
brand_a,9/3/2025,ltv_cac_ratio,3.577
brand_a,9/3/2025,return_rate,0.0882
brand_a,9/3/2025,discount_revenue_share,0.3044
brand_a,9/3/2025,active_users_30d,954
brand_a,9/4/2025,churn_rate_30d,0.1468
brand_a,9/4/2025,avg_order_value,81.63
brand_a,9/4/2025,ltv_cac_ratio,3.427
brand_a,9/4/2025,return_rate,0.0846
brand_a,9/4/2025,discount_revenue_share,0.3169
brand_a,9/4/2025,active_users_30d,432
brand_a,9/5/2025,churn_rate_30d,0.1273
brand_a,9/5/2025,avg_order_value,81.49
brand_a,9/5/2025,ltv_cac_ratio,3.381
brand_a,9/5/2025,return_rate,0.0949
brand_a,9/5/2025,discount_revenue_share,0.3096
brand_a,9/5/2025,active_users_30d,501
brand_a,9/6/2025,churn_rate_30d,0.1297
brand_a,9/6/2025,avg_order_value,81.22
brand_a,9/6/2025,ltv_cac_ratio,3.421
brand_a,9/6/2025,return_rate,0.0894
brand_a,9/6/2025,discount_revenue_share,0.3242
brand_a,9/6/2025,active_users_30d,1269
brand_a,9/7/2025,churn_rate_30d,0.1377
brand_a,9/7/2025,avg_order_value,82.84
brand_a,9/7/2025,ltv_cac_ratio,3.405
brand_a,9/7/2025,return_rate,0.088
brand_a,9/7/2025,discount_revenue_share,0.3155
brand_a,9/7/2025,active_users_30d,1267
brand_a,9/8/2025,churn_rate_30d,0.1097
brand_a,9/8/2025,avg_order_value,79.88
brand_a,9/8/2025,ltv_cac_ratio,3.439
brand_a,9/8/2025,return_rate,0.0815
brand_a,9/8/2025,discount_revenue_share,0.3017
brand_a,9/8/2025,active_users_30d,656
brand_a,9/9/2025,churn_rate_30d,0.1421
brand_a,9/9/2025,avg_order_value,84.46
brand_a,9/9/2025,ltv_cac_ratio,3.39
brand_a,9/9/2025,return_rate,0.0858
brand_a,9/9/2025,discount_revenue_share,0.3101
brand_a,9/9/2025,active_users_30d,517
brand_a,9/10/2025,churn_rate_30d,0.1242
brand_a,9/10/2025,avg_order_value,83.97
brand_a,9/10/2025,ltv_cac_ratio,3.417
brand_a,9/10/2025,return_rate,0.0944
brand_a,9/10/2025,discount_revenue_share,0.3319
brand_a,9/10/2025,active_users_30d,1369
brand_a,9/11/2025,churn_rate_30d,0.1367
brand_a,9/11/2025,avg_order_value,84
brand_a,9/11/2025,ltv_cac_ratio,3.317
brand_a,9/11/2025,return_rate,0.0837
brand_a,9/11/2025,discount_revenue_share,0.3105
brand_a,9/11/2025,active_users_30d,1314
brand_a,9/12/2025,churn_rate_30d,0.1358
brand_a,9/12/2025,avg_order_value,82.49
brand_a,9/12/2025,ltv_cac_ratio,3.5
brand_a,9/12/2025,return_rate,0.088
brand_a,9/12/2025,discount_revenue_share,0.3159
brand_a,9/12/2025,active_users_30d,928
brand_a,9/13/2025,churn_rate_30d,0.1542
brand_a,9/13/2025,avg_order_value,81.79
brand_a,9/13/2025,ltv_cac_ratio,3.369
brand_a,9/13/2025,return_rate,0.0813
brand_a,9/13/2025,discount_revenue_share,0.3472
brand_a,9/13/2025,active_users_30d,1033
brand_a,9/14/2025,churn_rate_30d,0.1254
brand_a,9/14/2025,avg_order_value,81.92
brand_a,9/14/2025,ltv_cac_ratio,3.362
brand_a,9/14/2025,return_rate,0.0963
brand_a,9/14/2025,discount_revenue_share,0.3078
brand_a,9/14/2025,active_users_30d,935
brand_a,9/15/2025,churn_rate_30d,0.125
brand_a,9/15/2025,avg_order_value,81.34
brand_a,9/15/2025,ltv_cac_ratio,3.425
brand_a,9/15/2025,return_rate,0.0913
brand_a,9/15/2025,discount_revenue_share,0.3171
brand_a,9/15/2025,active_users_30d,830
brand_a,9/16/2025,churn_rate_30d,0.1189
brand_a,9/16/2025,avg_order_value,83.01
brand_a,9/16/2025,ltv_cac_ratio,3.651
brand_a,9/16/2025,return_rate,0.087
brand_a,9/16/2025,discount_revenue_share,0.298
brand_a,9/16/2025,active_users_30d,684
brand_a,9/17/2025,churn_rate_30d,0.1394
brand_a,9/17/2025,avg_order_value,84.1
brand_a,9/17/2025,ltv_cac_ratio,3.503
brand_a,9/17/2025,return_rate,0.0884
brand_a,9/17/2025,discount_revenue_share,0.3134
brand_a,9/17/2025,active_users_30d,1139
brand_a,9/18/2025,churn_rate_30d,0.1327
brand_a,9/18/2025,avg_order_value,79.49
brand_a,9/18/2025,ltv_cac_ratio,3.417
brand_a,9/18/2025,return_rate,0.0919
brand_a,9/18/2025,discount_revenue_share,0.3164
brand_a,9/18/2025,active_users_30d,580
brand_a,9/19/2025,churn_rate_30d,0.126
brand_a,9/19/2025,avg_order_value,82.92
brand_a,9/19/2025,ltv_cac_ratio,3.454
brand_a,9/19/2025,return_rate,0.0894
brand_a,9/19/2025,discount_revenue_share,0.3395
brand_a,9/19/2025,active_users_30d,1132
brand_a,9/20/2025,churn_rate_30d,0.1392
brand_a,9/20/2025,avg_order_value,84.94
brand_a,9/20/2025,ltv_cac_ratio,3.383
brand_a,9/20/2025,return_rate,0.0822
brand_a,9/20/2025,discount_revenue_share,0.3216
brand_a,9/20/2025,active_users_30d,995
brand_a,9/21/2025,churn_rate_30d,0.132
brand_a,9/21/2025,avg_order_value,81.07
brand_a,9/21/2025,ltv_cac_ratio,3.488
brand_a,9/21/2025,return_rate,0.0862
brand_a,9/21/2025,discount_revenue_share,0.3227
brand_a,9/21/2025,active_users_30d,804
brand_a,9/22/2025,churn_rate_30d,0.1372
brand_a,9/22/2025,avg_order_value,82.49
brand_a,9/22/2025,ltv_cac_ratio,3.436
brand_a,9/22/2025,return_rate,0.1326
brand_a,9/22/2025,discount_revenue_share,0.3381
brand_a,9/22/2025,active_users_30d,803
brand_a,9/23/2025,churn_rate_30d,0.1325
brand_a,9/23/2025,avg_order_value,85.43
brand_a,9/23/2025,ltv_cac_ratio,3.522
brand_a,9/23/2025,return_rate,0.1297
brand_a,9/23/2025,discount_revenue_share,0.3551
brand_a,9/23/2025,active_users_30d,941
brand_a,9/24/2025,churn_rate_30d,0.1277
brand_a,9/24/2025,avg_order_value,81.55
brand_a,9/24/2025,ltv_cac_ratio,3.472
brand_a,9/24/2025,return_rate,0.1285
brand_a,9/24/2025,discount_revenue_share,0.3506
brand_a,9/24/2025,active_users_30d,541
brand_a,9/25/2025,churn_rate_30d,0.1509
brand_a,9/25/2025,avg_order_value,81.94
brand_a,9/25/2025,ltv_cac_ratio,3.379
brand_a,9/25/2025,return_rate,0.1315
brand_a,9/25/2025,discount_revenue_share,0.3469
brand_a,9/25/2025,active_users_30d,893
brand_a,9/26/2025,churn_rate_30d,0.1494
brand_a,9/26/2025,avg_order_value,81.86
brand_a,9/26/2025,ltv_cac_ratio,3.624
brand_a,9/26/2025,return_rate,0.1231
brand_a,9/26/2025,discount_revenue_share,0.3418
brand_a,9/26/2025,active_users_30d,813
brand_a,9/27/2025,churn_rate_30d,0.1284
brand_a,9/27/2025,avg_order_value,81.49
brand_a,9/27/2025,ltv_cac_ratio,3.522
brand_a,9/27/2025,return_rate,0.1294
brand_a,9/27/2025,discount_revenue_share,0.348
brand_a,9/27/2025,active_users_30d,763
brand_a,9/28/2025,churn_rate_30d,0.1586
brand_a,9/28/2025,avg_order_value,81.65
brand_a,9/28/2025,ltv_cac_ratio,3.308
brand_a,9/28/2025,return_rate,0.1359
brand_a,9/28/2025,discount_revenue_share,0.3561
brand_a,9/28/2025,active_users_30d,1273
brand_a,9/29/2025,churn_rate_30d,0.1382
brand_a,9/29/2025,avg_order_value,84.03
brand_a,9/29/2025,ltv_cac_ratio,3.646
brand_a,9/29/2025,return_rate,0.124
brand_a,9/29/2025,discount_revenue_share,0.3491
brand_a,9/29/2025,active_users_30d,1321
brand_a,9/30/2025,churn_rate_30d,0.1443
brand_a,9/30/2025,avg_order_value,82.56
brand_a,9/30/2025,ltv_cac_ratio,3.751
brand_a,9/30/2025,return_rate,0.1297
brand_a,9/30/2025,discount_revenue_share,0.3439
brand_a,9/30/2025,active_users_30d,1373
brand_a,10/1/2025,churn_rate_30d,0.1181
brand_a,10/1/2025,avg_order_value,84.75
brand_a,10/1/2025,ltv_cac_ratio,3.544
brand_a,10/1/2025,return_rate,0.0925
brand_a,10/1/2025,discount_revenue_share,0.3286
brand_a,10/1/2025,active_users_30d,1152
brand_a,10/2/2025,churn_rate_30d,0.1351
brand_a,10/2/2025,avg_order_value,81.46
brand_a,10/2/2025,ltv_cac_ratio,3.504
brand_a,10/2/2025,return_rate,0.0856
brand_a,10/2/2025,discount_revenue_share,0.3157
brand_a,10/2/2025,active_users_30d,970
brand_a,10/3/2025,churn_rate_30d,0.1469
brand_a,10/3/2025,avg_order_value,82.31
brand_a,10/3/2025,ltv_cac_ratio,3.443
brand_a,10/3/2025,return_rate,0.0957
brand_a,10/3/2025,discount_revenue_share,0.3151
brand_a,10/3/2025,active_users_30d,490
brand_a,10/4/2025,churn_rate_30d,0.1355
brand_a,10/4/2025,avg_order_value,80.48
brand_a,10/4/2025,ltv_cac_ratio,3.545
brand_a,10/4/2025,return_rate,0.0896
brand_a,10/4/2025,discount_revenue_share,0.3126
brand_a,10/4/2025,active_users_30d,560
brand_a,10/5/2025,churn_rate_30d,0.1201
brand_a,10/5/2025,avg_order_value,86.56
brand_a,10/5/2025,ltv_cac_ratio,3.412
brand_a,10/5/2025,return_rate,0.0839
brand_a,10/5/2025,discount_revenue_share,0.3137
brand_a,10/5/2025,active_users_30d,1042
brand_a,10/6/2025,churn_rate_30d,0.1305
brand_a,10/6/2025,avg_order_value,82.62
brand_a,10/6/2025,ltv_cac_ratio,3.373
brand_a,10/6/2025,return_rate,0.0895
brand_a,10/6/2025,discount_revenue_share,0.3221
brand_a,10/6/2025,active_users_30d,509
brand_a,10/7/2025,churn_rate_30d,0.1328
brand_a,10/7/2025,avg_order_value,82.63
brand_a,10/7/2025,ltv_cac_ratio,3.667
brand_a,10/7/2025,return_rate,0.0856
brand_a,10/7/2025,discount_revenue_share,0.3131
brand_a,10/7/2025,active_users_30d,480
brand_a,10/8/2025,churn_rate_30d,0.1243
brand_a,10/8/2025,avg_order_value,80.82
brand_a,10/8/2025,ltv_cac_ratio,3.371
brand_a,10/8/2025,return_rate,0.0908
brand_a,10/8/2025,discount_revenue_share,0.3331
brand_a,10/8/2025,active_users_30d,752
brand_a,10/9/2025,churn_rate_30d,0.1347
brand_a,10/9/2025,avg_order_value,80.97
brand_a,10/9/2025,ltv_cac_ratio,3.505
brand_a,10/9/2025,return_rate,0.0842
brand_a,10/9/2025,discount_revenue_share,0.315
brand_a,10/9/2025,active_users_30d,793
brand_a,10/10/2025,churn_rate_30d,0.129
brand_a,10/10/2025,avg_order_value,87.49
brand_a,10/10/2025,ltv_cac_ratio,3.735
brand_a,10/10/2025,return_rate,0.088
brand_a,10/10/2025,discount_revenue_share,0.3022
brand_a,10/10/2025,active_users_30d,1395
brand_a,10/11/2025,churn_rate_30d,0.1183
brand_a,10/11/2025,avg_order_value,87.57
brand_a,10/11/2025,ltv_cac_ratio,3.452
brand_a,10/11/2025,return_rate,0.0899
brand_a,10/11/2025,discount_revenue_share,0.317
brand_a,10/11/2025,active_users_30d,403
brand_a,10/12/2025,churn_rate_30d,0.1288
brand_a,10/12/2025,avg_order_value,83.51
brand_a,10/12/2025,ltv_cac_ratio,3.625
brand_a,10/12/2025,return_rate,0.0846
brand_a,10/12/2025,discount_revenue_share,0.3113
brand_a,10/12/2025,active_users_30d,1270
brand_a,10/13/2025,churn_rate_30d,0.1301
brand_a,10/13/2025,avg_order_value,81.38
brand_a,10/13/2025,ltv_cac_ratio,3.527
brand_a,10/13/2025,return_rate,0.0887
brand_a,10/13/2025,discount_revenue_share,0.3261
brand_a,10/13/2025,active_users_30d,1352
brand_a,10/14/2025,churn_rate_30d,0.1583
brand_a,10/14/2025,avg_order_value,85.4
brand_a,10/14/2025,ltv_cac_ratio,3.627
brand_a,10/14/2025,return_rate,0.0901
brand_a,10/14/2025,discount_revenue_share,0.3111
brand_a,10/14/2025,active_users_30d,430
brand_a,10/15/2025,churn_rate_30d,0.1381
brand_a,10/15/2025,avg_order_value,82
brand_a,10/15/2025,ltv_cac_ratio,3.698
brand_a,10/15/2025,return_rate,0.0957
brand_a,10/15/2025,discount_revenue_share,0.3268
brand_a,10/15/2025,active_users_30d,1120
brand_a,10/16/2025,churn_rate_30d,0.1087
brand_a,10/16/2025,avg_order_value,83.87
brand_a,10/16/2025,ltv_cac_ratio,3.645
brand_a,10/16/2025,return_rate,0.091
brand_a,10/16/2025,discount_revenue_share,0.312
brand_a,10/16/2025,active_users_30d,1378
brand_a,10/17/2025,churn_rate_30d,0.1221
brand_a,10/17/2025,avg_order_value,82.42
brand_a,10/17/2025,ltv_cac_ratio,3.627
brand_a,10/17/2025,return_rate,0.0904
brand_a,10/17/2025,discount_revenue_share,0.3172
brand_a,10/17/2025,active_users_30d,743
brand_a,10/18/2025,churn_rate_30d,0.1201
brand_a,10/18/2025,avg_order_value,82.86
brand_a,10/18/2025,ltv_cac_ratio,3.461
brand_a,10/18/2025,return_rate,0.0838
brand_a,10/18/2025,discount_revenue_share,0.3266
brand_a,10/18/2025,active_users_30d,955
brand_a,10/19/2025,churn_rate_30d,0.1228
brand_a,10/19/2025,avg_order_value,81.2
brand_a,10/19/2025,ltv_cac_ratio,3.55
brand_a,10/19/2025,return_rate,0.0939
brand_a,10/19/2025,discount_revenue_share,0.3177
brand_a,10/19/2025,active_users_30d,1204
brand_a,10/20/2025,churn_rate_30d,0.1244
brand_a,10/20/2025,avg_order_value,81.95
brand_a,10/20/2025,ltv_cac_ratio,3.495
brand_a,10/20/2025,return_rate,0.0936
brand_a,10/20/2025,discount_revenue_share,0.3135
brand_a,10/20/2025,active_users_30d,490
brand_a,10/21/2025,churn_rate_30d,0.1386
brand_a,10/21/2025,avg_order_value,81.21
brand_a,10/21/2025,ltv_cac_ratio,3.561
brand_a,10/21/2025,return_rate,0.0872
brand_a,10/21/2025,discount_revenue_share,0.3155
brand_a,10/21/2025,active_users_30d,1240
brand_a,10/22/2025,churn_rate_30d,0.1273
brand_a,10/22/2025,avg_order_value,84.79
brand_a,10/22/2025,ltv_cac_ratio,3.608
brand_a,10/22/2025,return_rate,0.0927
brand_a,10/22/2025,discount_revenue_share,0.312
brand_a,10/22/2025,active_users_30d,1097
brand_a,10/23/2025,churn_rate_30d,0.1267
brand_a,10/23/2025,avg_order_value,83.42
brand_a,10/23/2025,ltv_cac_ratio,3.572
brand_a,10/23/2025,return_rate,0.0849
brand_a,10/23/2025,discount_revenue_share,0.3133
brand_a,10/23/2025,active_users_30d,477
brand_a,10/24/2025,churn_rate_30d,0.1168
brand_a,10/24/2025,avg_order_value,84.42
brand_a,10/24/2025,ltv_cac_ratio,3.461
brand_a,10/24/2025,return_rate,0.0888
brand_a,10/24/2025,discount_revenue_share,0.3089
brand_a,10/24/2025,active_users_30d,1083
brand_a,10/25/2025,churn_rate_30d,0.127
brand_a,10/25/2025,avg_order_value,83.27
brand_a,10/25/2025,ltv_cac_ratio,3.523
brand_a,10/25/2025,return_rate,0.0876
brand_a,10/25/2025,discount_revenue_share,0.3325
brand_a,10/25/2025,active_users_30d,1387
brand_a,10/26/2025,churn_rate_30d,0.1286
brand_a,10/26/2025,avg_order_value,82.02
brand_a,10/26/2025,ltv_cac_ratio,3.703
brand_a,10/26/2025,return_rate,0.086
brand_a,10/26/2025,discount_revenue_share,0.3079
brand_a,10/26/2025,active_users_30d,907
brand_a,10/27/2025,churn_rate_30d,0.1266
brand_a,10/27/2025,avg_order_value,83.16
brand_a,10/27/2025,ltv_cac_ratio,3.493
brand_a,10/27/2025,return_rate,0.0928
brand_a,10/27/2025,discount_revenue_share,0.3055
brand_a,10/27/2025,active_users_30d,468
brand_a,10/28/2025,churn_rate_30d,0.1175
brand_a,10/28/2025,avg_order_value,80.65
brand_a,10/28/2025,ltv_cac_ratio,3.739
brand_a,10/28/2025,return_rate,0.0922
brand_a,10/28/2025,discount_revenue_share,0.3152
brand_a,10/28/2025,active_users_30d,1209
brand_a,10/29/2025,churn_rate_30d,0.1248
brand_a,10/29/2025,avg_order_value,83.83
brand_a,10/29/2025,ltv_cac_ratio,3.727
brand_a,10/29/2025,return_rate,0.0914
brand_a,10/29/2025,discount_revenue_share,0.3055
brand_a,10/29/2025,active_users_30d,824
brand_a,10/30/2025,churn_rate_30d,0.1155
brand_a,10/30/2025,avg_order_value,85.04
brand_a,10/30/2025,ltv_cac_ratio,3.612
brand_a,10/30/2025,return_rate,0.1001
brand_a,10/30/2025,discount_revenue_share,0.3282
brand_a,10/30/2025,active_users_30d,1398
brand_a,10/31/2025,churn_rate_30d,0.1072
brand_a,10/31/2025,avg_order_value,82.82
brand_a,10/31/2025,ltv_cac_ratio,3.668
brand_a,10/31/2025,return_rate,0.0801
brand_a,10/31/2025,discount_revenue_share,0.3126
brand_a,10/31/2025,active_users_30d,650
brand_a,11/1/2025,churn_rate_30d,0.1286
brand_a,11/1/2025,avg_order_value,84.85
brand_a,11/1/2025,ltv_cac_ratio,3.642
brand_a,11/1/2025,return_rate,0.0842
brand_a,11/1/2025,discount_revenue_share,0.3066
brand_a,11/1/2025,active_users_30d,990
brand_b,5/6/2025,churn_rate_30d,0.1853
brand_b,5/6/2025,avg_order_value,70.52
brand_b,5/6/2025,ltv_cac_ratio,2.265
brand_b,5/6/2025,return_rate,0.1014
brand_b,5/6/2025,discount_revenue_share,0.4131
brand_b,5/6/2025,active_users_30d,782
brand_b,5/7/2025,churn_rate_30d,0.1934
brand_b,5/7/2025,avg_order_value,72.55
brand_b,5/7/2025,ltv_cac_ratio,2.182
brand_b,5/7/2025,return_rate,0.1152
brand_b,5/7/2025,discount_revenue_share,0.4082
brand_b,5/7/2025,active_users_30d,887
brand_b,5/8/2025,churn_rate_30d,0.1605
brand_b,5/8/2025,avg_order_value,68.22
brand_b,5/8/2025,ltv_cac_ratio,2.081
brand_b,5/8/2025,return_rate,0.1111
brand_b,5/8/2025,discount_revenue_share,0.3927
brand_b,5/8/2025,active_users_30d,579
brand_b,5/9/2025,churn_rate_30d,0.1964
brand_b,5/9/2025,avg_order_value,71.94
brand_b,5/9/2025,ltv_cac_ratio,2.32
brand_b,5/9/2025,return_rate,0.1112
brand_b,5/9/2025,discount_revenue_share,0.3892
brand_b,5/9/2025,active_users_30d,698
brand_b,5/10/2025,churn_rate_30d,0.1892
brand_b,5/10/2025,avg_order_value,69.24
brand_b,5/10/2025,ltv_cac_ratio,2.445
brand_b,5/10/2025,return_rate,0.1079
brand_b,5/10/2025,discount_revenue_share,0.4002
brand_b,5/10/2025,active_users_30d,675
brand_b,5/11/2025,churn_rate_30d,0.1851
brand_b,5/11/2025,avg_order_value,72.12
brand_b,5/11/2025,ltv_cac_ratio,2.29
brand_b,5/11/2025,return_rate,0.1048
brand_b,5/11/2025,discount_revenue_share,0.4057
brand_b,5/11/2025,active_users_30d,755
brand_b,5/12/2025,churn_rate_30d,0.189
brand_b,5/12/2025,avg_order_value,67.78
brand_b,5/12/2025,ltv_cac_ratio,2.595
brand_b,5/12/2025,return_rate,0.1131
brand_b,5/12/2025,discount_revenue_share,0.3913
brand_b,5/12/2025,active_users_30d,423
brand_b,5/13/2025,churn_rate_30d,0.1919
brand_b,5/13/2025,avg_order_value,70.96
brand_b,5/13/2025,ltv_cac_ratio,2.461
brand_b,5/13/2025,return_rate,0.1145
brand_b,5/13/2025,discount_revenue_share,0.3737
brand_b,5/13/2025,active_users_30d,566
brand_b,5/14/2025,churn_rate_30d,0.1783
brand_b,5/14/2025,avg_order_value,68.67
brand_b,5/14/2025,ltv_cac_ratio,2.607
brand_b,5/14/2025,return_rate,0.1149
brand_b,5/14/2025,discount_revenue_share,0.3793
brand_b,5/14/2025,active_users_30d,665
brand_b,5/15/2025,churn_rate_30d,0.1726
brand_b,5/15/2025,avg_order_value,67.44
brand_b,5/15/2025,ltv_cac_ratio,2.56
brand_b,5/15/2025,return_rate,0.1099
brand_b,5/15/2025,discount_revenue_share,0.3935
brand_b,5/15/2025,active_users_30d,734
brand_b,5/16/2025,churn_rate_30d,0.1849
brand_b,5/16/2025,avg_order_value,72.8
brand_b,5/16/2025,ltv_cac_ratio,2.436
brand_b,5/16/2025,return_rate,0.1109
brand_b,5/16/2025,discount_revenue_share,0.3986
brand_b,5/16/2025,active_users_30d,813
brand_b,5/17/2025,churn_rate_30d,0.1777
brand_b,5/17/2025,avg_order_value,70.51
brand_b,5/17/2025,ltv_cac_ratio,2.511
brand_b,5/17/2025,return_rate,0.112
brand_b,5/17/2025,discount_revenue_share,0.3974
brand_b,5/17/2025,active_users_30d,654
brand_b,5/18/2025,churn_rate_30d,0.1897
brand_b,5/18/2025,avg_order_value,71.79
brand_b,5/18/2025,ltv_cac_ratio,2.505
